421	425	0	909340	1	0				1			0	1970-01-01	0	1970-01-01
127	131	582250.5	582250	1	582250.5				1	187.165.201.111	187-165-201-111.static.axtel.net	0	1970-01-01	50	2014-07-19
126	130	0	0	1	0				1			0	1970-01-01	0	1970-01-01
242	246	66580.14	236940	1	66580.14	 El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendrá una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravamenes o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente   por los supuestos y condiciones de otros profesionales en la materia. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial y el valor concluido no necesariamente corresponde al valor de operación real de compraventa. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en nuestro leal saber y entender y en el valor físico del mismo. 			1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01	9	2014-09-10
243	247	0	0	1	0	El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravames o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en la ponderación de los dos valores obtenidos.			1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01	9	2014-09-02
188	192	8797894.46	4640280	1	8797894.46	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendrá una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravamen o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.\r\n\r\nNota: En el apartado de Instalaciones especiales en el Enfoque Físico se añaden para su avalúo como maquinaria y equipo lo siguiente:  2 Molinos Raymond Modelo 5057 completos, con sus aditamentos; también se añaden 4 silos de 120 toneladas y una báscula camionera, de los cuales se adjuntan fotos para su soporte.			1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-12
138	142	149016.24	0	1	149016.24	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravames o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
137	141	1182237.08	1330740	2	1330740	DEL ANÁLISIS DE LOS VALORES OBTENIDOS POR LOS DISTINTOS ENFOQUES Y CONSIDERANDO EL DESARROLLO DEL MERCADO EN LA ZONA DE INFLUENCIA DEL INMUEBLE, SE DESPRENDE QUE EL VALOR OBTENIDO POR EL ENFOQUE DE MERCADO, ES EL MEJOR POR QUE REFLEJA SU VALOR COMERCIAL; CIFRA QUE ES EN NÚMERO REDONDO ES:  \r\n			1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-13
139	143	16560	0	1	16560	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravames o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
140	144	29880	0	1	29880	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravames o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
141	145	86332.81	0	1	86332.81	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravames o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
142	146	128550.59	0	1	128550.59	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravames o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
143	147	93571.18	0	1	93571.18	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravames o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
144	148	100800	0	1	100800	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravames o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
145	149	79548.41	0	1	79548.41	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravamen o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
146	150	92507.22	0	1	92507.22	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendrá una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravamen o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
149	153	60000	0	1	60000	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendra una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravamen o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
148	152	208250.7	207820	2	207820	DECLARACIONES, ADVERTENCIAS Y CONSIDERACIONES PREVIAS.- El presente avalúo se fundamenta en la Ley de Valuación para el Estado de Tabasco, Artículos 110, 111, de la Ley de Hacienda Municipal. Éste avalúo no tendrá validez para ningún propósito distinto al especificado en el mismo, así como si carece de los sellos y firmas del valuador autorizado El presente avalúo tendrá una validez de seis meses a partir de la fecha de firma del mismo, siempre que no cambien las características físicas del inmueble o las condiciones generales del mercado inmobiliario. No se verificó la propiedad legal ni la existencia de gravamen o créditos fiscales que pudiera tener el inmueble. 1. Son análisis, opiniones y conclusiones de tipo profesional y están solamente limitadas por los supuestos y condiciones limitantes. 2. Los análisis, opiniones y conclusiones reportados corresponden a un estudio profesional totalmente imparcial. 3. No existe por nuestra parte ningún interés presente o futuro inmediato en la propiedad valuada. 4. Los honorarios no están relacionados con el hecho de concluir un valor predeterminado o en la dirección  que favorezca la causa del cliente, el monto del valor estimado, la obtención de un resultado estipulado o la ocurrencia de un evento subsecuente. 5. Personalmente hice la  inspección de los bienes objeto de este avaluó y manifestamos que los resultados serán guardados con absoluta confidencialidad. 6.El valor comercial del inmueble  esta basado en el análisis de la comparación directa de mercado.			1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-08
